Desc	Family ID	AspNid	ConCor	SacCer	ggMorZona1	ggMucLanc1	ggRhiOryz1	gzAbsCyli1	gzAbsGlau1	gzCunBlak1	gzCunEchi1	gzLicCory1	gzLinHyal1	gzMorAlpi1	gzMucCirc1	gzMucCirc2	gzMucFrag1	gzMucHiem1	gzMucPlum2	gzPodHuml1	gzRhiMicr1	gzRhiStol1	gzUmbIsab1	gzUmbRama1	gzUmbVina1
(null)	N0.HOG0000200	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000201	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000202	0	4	0	4	4	6	8	8	4	4	7	4	4	4	4	3	4	4	4	3	6	2	2	2
(null)	N0.HOG0000203	1	0	0	0	5	10	7	7	8	9	6	0	0	7	7	7	7	6	0	5	9	2	3	2
(null)	N0.HOG0000204	1	2	1	1	7	8	7	5	5	4	5	1	1	8	8	8	7	8	1	5	7	2	3	2
(null)	N0.HOG0000205	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0000206	1	0	0	9	0	0	0	0	0	0	0	10	4	0	0	0	0	0	4	0	0	0	0	0
(null)	N0.HOG0000207	0	0	0	0	1	12	3	4	5	4	2	0	0	2	2	2	6	1	0	5	15	3	3	4
(null)	N0.HOG0000208	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0000209	1	1	2	0	3	3	4	4	4	4	4	0	0	3	3	3	4	3	0	3	2	2	2	2
(null)	N0.HOG0000210	1	1	1	0	2	3	4	2	2	2	2	0	0	2	2	2	2	2	0	2	2	2	2	2
(null)	N0.HOG0000211	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0000212	1	0	0	0	4	8	10	9	5	8	6	0	0	5	4	4	4	4	0	4	8	6	6	5
(null)	N0.HOG0000213	4	3	2	2	4	5	8	9	5	5	5	2	4	5	5	5	5	5	3	4	6	3	3	3
(null)	N0.HOG0000214	2	8	2	7	4	4	4	4	3	3	2	8	8	4	4	4	4	4	6	3	5	4	4	4
(null)	N0.HOG0000215	1	1	0	0	5	7	9	10	5	5	7	0	0	7	7	7	7	7	0	5	8	2	2	2
(null)	N0.HOG0000216	0	0	0	23	0	0	0	0	2	2	0	22	19	0	0	0	0	0	23	0	0	5	5	3
(null)	N0.HOG0000217	1	1	2	2	6	8	9	7	5	4	5	2	2	5	5	5	5	5	2	4	9	3	3	3
(null)	N0.HOG0000218	6	10	1	4	4	7	5	5	3	3	6	4	4	4	4	4	4	4	3	5	7	2	2	2
(null)	N0.HOG0000219	1	1	2	5	5	5	7	7	5	5	4	5	5	5	5	5	5	5	4	3	5	3	3	3
(null)	N0.HOG0000220	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000221	1	0	0	2	5	7	9	7	5	5	6	2	2	5	4	5	5	5	2	5	8	3	3	3
(null)	N0.HOG0000222	1	0	1	2	2	4	3	2	2	2	1	2	2	2	3	2	2	2	2	3	3	1	1	1
(null)	N0.HOG0000223	1	0	1	4	3	3	2	3	2	3	3	5	2	2	3	3	2	2	1	3	2	2	2	2
(null)	N0.HOG0000224	1	1	2	2	2	2	2	3	1	2	3	2	2	2	2	2	2	2	2	2	2	1	1	1
(null)	N0.HOG0000225	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1
(null)	N0.HOG0000226	1	1	1	1	1	2	2	2	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	0
(null)	N0.HOG0000227	1	4	2	1	6	7	7	7	4	4	5	1	1	6	6	6	6	6	1	5	7	3	3	3
(null)	N0.HOG0000228	1	0	1	0	2	3	4	4	2	2	2	0	0	3	2	2	2	2	0	2	3	1	1	1
(null)	N0.HOG0000229	0	2	1	3	2	2	4	3	2	3	4	3	3	2	2	2	2	2	4	2	3	4	3	4
(null)	N0.HOG0000230	1	3	1	2	5	6	9	9	5	5	7	2	2	5	5	5	5	5	2	5	4	3	3	3
(null)	N0.HOG0000231	1	0	1	0	1	0	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
(null)	N0.HOG0000232	1	1	0	2	5	3	3	2	9	2	3	3	3	6	6	6	7	5	2	2	4	4	5	5
(null)	N0.HOG0000233	1	76	0	0	0	0	7	5	1	3	0	1	6	0	0	0	0	0	0	0	0	1	0	0
(null)	N0.HOG0000234	1	2	2	1	5	9	6	6	3	3	9	1	1	6	6	6	6	6	1	5	7	3	3	3
(null)	N0.HOG0000235	1	1	1	4	4	7	7	8	4	5	3	4	4	5	5	4	4	4	4	5	6	3	3	3
(null)	N0.HOG0000236	3	2	0	5	6	7	3	3	4	4	1	5	6	6	6	6	6	6	6	3	5	2	2	2
(null)	N0.HOG0000237	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
(null)	N0.HOG0000238	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4
(null)	N0.HOG0000239	0	0	0	0	3	6	5	5	4	8	11	0	0	5	5	5	5	6	0	1	4	1	1	1
(null)	N0.HOG0000240	3	33	1	0	3	5	5	1	2	2	6	0	0	4	4	5	8	4	0	1	5	2	2	3
(null)	N0.HOG0000241	1	2	2	1	2	2	0	1	1	2	2	1	2	2	2	2	2	2	1	3	1	1	1	2
(null)	N0.HOG0000242	1	0	0	2	3	3	4	3	3	3	2	2	2	3	2	3	3	3	2	3	4	3	3	4
(null)	N0.HOG0000243	0	0	0	0	3	2	8	6	2	2	2	0	0	2	2	2	2	2	0	2	2	1	1	2
(null)	N0.HOG0000244	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
(null)	N0.HOG0000245	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
(null)	N0.HOG0000246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
(null)	N0.HOG0000247	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000248	0	0	0	4	0	0	0	0	0	0	0	4	2	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0000249	0	6	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	2	2	2
(null)	N0.HOG0000250	2	0	1	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0000251	3	0	0	1	0	0	94	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000252	0	2	0	0	5	7	10	9	5	5	8	0	0	6	5	6	6	6	0	3	7	3	3	3
(null)	N0.HOG0000253	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000254	1	1	0	1	2	2	2	1	1	1	2	1	1	2	2	2	1	2	1	2	2	1	1	1
(null)	N0.HOG0000255	1	1	0	2	3	4	3	2	3	3	3	2	2	3	3	3	3	3	3	3	5	3	2	3
(null)	N0.HOG0000256	1	1	1	2	4	7	7	6	5	4	7	2	2	5	4	4	8	4	1	4	8	3	5	3
(null)	N0.HOG0000257	1	0	0	1	6	6	9	8	5	5	5	1	1	6	6	6	6	6	1	5	8	2	2	2
(null)	N0.HOG0000258	1	1	0	4	4	5	5	5	4	4	5	4	4	6	6	6	4	6	3	4	5	4	4	4
(null)	N0.HOG0000259	1	1	2	1	6	8	7	7	4	4	4	2	1	5	6	7	5	5	1	5	7	3	3	3
(null)	N0.HOG0000260	0	1	0	1	6	8	7	8	4	4	3	2	1	6	6	6	6	6	1	6	9	3	2	2
(null)	N0.HOG0000261	1	3	1	3	4	6	9	6	4	5	3	3	4	4	4	5	4	4	3	4	5	4	4	4
(null)	N0.HOG0000262	1	1	2	4	6	9	2	3	2	2	6	4	5	5	5	5	2	6	3	7	8	3	3	3
(null)	N0.HOG0000263	0	1	0	1	5	9	7	8	5	5	6	1	1	5	6	5	5	6	1	5	8	2	2	2
(null)	N0.HOG0000264	0	0	0	0	13	32	18	5	4	6	9	0	0	1	0	1	2	0	0	1	5	0	0	0
(null)	N0.HOG0000265	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000266	8	0	0	0	2	6	5	3	4	3	7	0	0	4	4	4	3	4	0	4	6	5	5	4
(null)	N0.HOG0000267	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
(null)	N0.HOG0000268	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
(null)	N0.HOG0000269	1	1	0	2	0	0	0	0	0	1	1	2	2	0	1	0	1	0	3	0	0	0	0	1
(null)	N0.HOG0000270	3	1	1	2	4	5	6	5	3	3	5	2	2	4	4	4	4	4	2	3	6	2	2	3
(null)	N0.HOG0000271	2	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0000272	2	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0000273	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000274	4	0	3	0	3	4	5	4	3	3	6	0	0	3	3	3	3	3	0	2	4	2	3	2
(null)	N0.HOG0000275	1	1	1	1	1	3	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1
(null)	N0.HOG0000276	1	1	0	1	2	3	3	3	2	2	3	1	1	1	2	2	2	2	1	2	2	2	2	1
(null)	N0.HOG0000277	1	1	0	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0000278	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000279	1	3	0	1	5	6	6	5	4	4	4	1	1	6	6	6	6	6	2	6	8	2	2	2
(null)	N0.HOG0000280	1	1	2	2	2	2	4	4	2	2	2	1	2	2	2	2	2	2	2	1	3	1	1	1
(null)	N0.HOG0000281	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0000282	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
(null)	N0.HOG0000283	1	1	1	2	5	6	6	8	5	5	6	2	2	5	5	5	5	5	1	4	6	3	4	3
(null)	N0.HOG0000284	1	0	1	2	4	7	10	8	5	6	5	2	2	4	4	4	5	4	2	4	7	3	3	3
(null)	N0.HOG0000285	0	1	0	2	3	7	9	10	5	5	8	2	2	4	4	4	5	4	2	3	7	3	3	3
(null)	N0.HOG0000286	0	0	0	2	6	4	3	2	1	1	4	2	2	16	14	16	5	8	2	2	3	1	1	1
(null)	N0.HOG0000287	3	0	3	1	5	4	8	8	5	5	6	1	1	5	5	5	3	5	1	2	4	5	5	5
(null)	N0.HOG0000288	1	5	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0000289	1	0	1	4	3	3	7	7	4	4	7	4	4	4	4	4	4	4	3	3	4	2	2	2
(null)	N0.HOG0000290	1	1	1	2	1	1	1	2	1	1	2	2	2	1	1	1	1	1	2	1	1	1	1	1
(null)	N0.HOG0000291	2	2	1	3	4	4	3	4	2	2	3	3	3	3	3	3	3	3	2	3	3	2	2	1
(null)	N0.HOG0000292	1	11	1	7	2	4	5	6	3	3	5	7	4	4	3	4	3	4	5	2	4	2	2	2
(null)	N0.HOG0000293	0	2	1	2	4	6	9	7	5	5	5	2	3	4	4	4	5	4	3	4	5	3	4	3
(null)	N0.HOG0000294	0	0	0	3	4	5	11	5	6	5	6	3	3	4	4	5	4	4	3	4	6	3	3	3
(null)	N0.HOG0000295	0	0	0	2	2	1	0	0	0	0	2	2	7	7	14	17	4	20	0	7	0	0	4	4
(null)	N0.HOG0000296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0
(null)	N0.HOG0000297	1	3	1	2	5	6	6	6	4	4	5	2	2	5	5	5	5	5	2	4	6	3	3	3
(null)	N0.HOG0000298	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000299	1	0	0	2	3	6	6	5	4	4	7	2	2	4	4	4	3	4	2	3	6	3	3	3
(null)	N0.HOG0000300	1	2	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0
(null)	N0.HOG0000301	1	1	2	2	5	7	8	8	4	4	6	2	2	4	4	4	4	4	2	4	6	3	3	3
(null)	N0.HOG0000302	1	0	0	0	1	7	7	6	7	6	5	0	0	5	5	6	1	4	0	8	2	8	9	5
(null)	N0.HOG0000303	1	1	2	2	5	5	5	5	3	3	3	2	4	5	5	6	4	6	3	6	5	4	4	4
(null)	N0.HOG0000304	0	0	0	6	3	3	5	5	3	3	7	7	9	3	3	3	3	3	14	2	2	3	3	3
(null)	N0.HOG0000305	6	7	0	7	2	0	6	3	7	5	3	6	4	5	5	5	4	5	6	0	0	2	2	2
(null)	N0.HOG0000306	2	2	1	2	3	6	7	7	4	4	7	2	2	5	4	4	4	4	2	3	7	3	3	4
(null)	N0.HOG0000307	1	1	2	2	5	5	6	7	4	4	7	3	2	4	4	5	5	4	2	4	7	2	3	3
(null)	N0.HOG0000308	1	0	0	9	3	4	6	4	2	3	2	8	7	4	5	4	8	3	4	2	4	2	4	2
(null)	N0.HOG0000309	0	13	0	4	3	4	4	2	3	3	3	4	3	5	5	4	5	5	3	3	5	4	3	3
(null)	N0.HOG0000310	2	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
(null)	N0.HOG0000311	1	0	0	7	2	2	5	2	1	1	3	8	8	2	2	5	5	3	17	2	2	1	2	2
(null)	N0.HOG0000312	1	1	2	5	4	6	3	5	3	4	6	5	4	4	4	4	4	4	4	4	5	3	2	3
(null)	N0.HOG0000313	0	1	2	1	4	7	8	7	5	5	6	1	2	5	4	5	4	4	1	5	7	2	2	2
(null)	N0.HOG0000314	0	0	0	0	8	4	7	6	6	5	12	0	0	5	5	10	7	6	0	2	3	2	1	1
(null)	N0.HOG0000315	1	1	0	2	4	8	6	6	4	4	6	2	2	4	4	4	4	4	2	4	8	3	3	3
(null)	N0.HOG0000316	1	0	1	1	2	6	2	4	9	4	5	1	1	7	6	12	3	4	2	5	6	3	2	2
(null)	N0.HOG0000317	0	0	0	1	2	8	8	8	5	5	4	1	2	4	3	4	4	4	2	4	8	4	4	4
(null)	N0.HOG0000318	0	0	0	9	1	23	0	1	1	0	2	2	1	0	6	2	1	14	1	22	3	0	0	0
(null)	N0.HOG0000319	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000320	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	N0.HOG0000321	2	0	0	2	2	0	3	4	2	3	3	2	2	3	3	3	2	3	3	0	0	4	3	3
(null)	N0.HOG0000322	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000323	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2
(null)	N0.HOG0000324	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000325	3	11	1	9	2	2	2	2	4	4	3	9	8	2	2	2	2	2	9	2	4	1	1	1
(null)	N0.HOG0000326	1	3	1	1	1	1	2	2	1	1	1	1	1	2	2	2	2	2	1	1	2	1	1	1
(null)	N0.HOG0000327	1	1	1	2	2	5	2	3	1	2	3	3	3	2	2	2	2	2	1	3	4	2	2	2
(null)	N0.HOG0000328	1	2	2	3	4	3	8	6	5	4	5	2	2	4	4	4	4	4	2	3	3	4	4	4
(null)	N0.HOG0000329	1	0	1	2	4	6	6	4	3	3	8	2	3	4	4	4	4	4	2	3	5	5	5	5
(null)	N0.HOG0000330	1	1	0	3	4	8	7	5	5	4	6	2	2	4	4	4	4	4	2	4	8	2	2	2
(null)	N0.HOG0000331	0	0	0	1	5	7	8	6	4	5	6	1	1	5	5	5	4	5	1	4	6	3	3	3
(null)	N0.HOG0000332	0	0	0	0	10	16	0	0	4	3	4	0	0	7	5	2	7	8	0	9	10	0	0	3
(null)	N0.HOG0000333	1	3	1	3	3	5	5	5	3	3	4	3	3	5	4	4	4	4	3	4	5	4	4	4
(null)	N0.HOG0000334	1	1	1	1	2	3	2	2	2	2	1	1	1	2	2	2	2	2	1	1	3	1	1	1
(null)	N0.HOG0000335	1	1	2	1	3	4	2	2	2	1	2	1	1	3	3	3	3	2	2	3	4	1	1	1
(null)	N0.HOG0000336	1	0	4	2	4	6	8	8	4	4	6	2	2	4	4	3	4	4	2	4	5	2	2	2
(null)	N0.HOG0000337	0	2	0	2	7	5	6	4	3	3	3	2	2	5	6	6	5	5	2	5	5	3	3	3
(null)	N0.HOG0000338	0	0	0	0	7	17	0	0	2	2	1	0	0	2	4	3	8	10	0	14	15	0	0	0
(null)	N0.HOG0000339	1	2	0	2	3	2	4	2	2	2	2	2	2	3	3	2	3	3	2	3	2	2	2	2
(null)	N0.HOG0000340	1	0	1	2	2	2	0	0	1	0	3	3	2	3	2	2	2	1	2	1	0	1	1	1
(null)	N0.HOG0000341	2	5	0	3	5	6	5	5	3	3	7	3	3	4	5	4	4	4	1	4	7	1	1	1
(null)	N0.HOG0000342	2	20	2	2	3	3	5	5	3	3	2	2	2	3	3	3	4	3	2	3	2	3	3	3
(null)	N0.HOG0000343	1	1	0	2	5	7	4	3	3	3	3	2	2	5	5	5	5	5	2	4	6	2	2	2
(null)	N0.HOG0000344	0	2	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000345	1	1	1	2	5	6	6	5	4	4	3	2	2	5	5	5	4	5	2	4	5	3	3	3
(null)	N0.HOG0000346	1	4	1	2	4	5	7	5	4	4	7	2	2	4	4	4	4	4	2	4	6	2	2	2
(null)	N0.HOG0000347	1	1	2	3	4	4	4	4	3	4	4	4	3	5	5	4	3	4	4	3	2	6	5	4
(null)	N0.HOG0000348	1	9	2	0	4	3	4	3	3	4	6	0	0	5	5	5	5	4	0	3	4	5	5	6
(null)	N0.HOG0000349	1	1	2	1	5	3	6	6	5	5	5	1	1	5	5	5	5	5	1	3	3	4	4	4
(null)	N0.HOG0000350	1	2	2	1	5	5	6	5	3	3	4	1	1	5	5	5	6	5	1	4	4	4	4	4
(null)	N0.HOG0000351	4	5	1	3	3	3	3	4	3	4	3	3	2	3	3	3	2	3	3	3	3	7	3	4
(null)	N0.HOG0000352	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000353	1	1	2	2	4	7	6	7	4	4	6	2	2	4	4	4	3	4	2	4	6	2	2	2
(null)	N0.HOG0000354	0	0	0	8	4	6	16	8	2	0	3	4	2	5	2	2	4	1	6	10	1	0	0	0
(null)	N0.HOG0000355	0	1	1	3	2	2	2	2	1	1	1	3	3	2	2	2	2	2	2	2	2	1	1	1
(null)	N0.HOG0000356	1	1	0	1	2	2	2	2	1	1	4	1	2	2	2	2	2	2	2	1	1	3	3	3
(null)	N0.HOG0000357	1	1	1	1	2	2	2	2	1	2	2	1	1	2	2	2	2	2	1	2	2	1	1	1
(null)	N0.HOG0000358	1	1	1	2	2	3	3	2	3	4	1	4	2	2	2	2	2	2	1	2	2	1	1	1
(null)	N0.HOG0000359	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000360	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000361	1	0	0	2	4	4	7	5	4	4	4	2	2	4	4	4	4	3	1	3	5	3	3	3
(null)	N0.HOG0000362	1	0	1	2	5	5	7	6	4	5	6	3	2	4	4	4	5	4	2	3	5	2	2	2
(null)	N0.HOG0000363	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000364	0	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
(null)	N0.HOG0000365	0	1	0	1	4	5	7	6	4	4	4	2	2	4	4	4	4	4	1	3	4	2	2	2
(null)	N0.HOG0000366	1	0	0	0	1	3	3	4	2	2	2	0	0	2	2	2	3	1	0	2	3	1	1	1
(null)	N0.HOG0000367	1	0	1	2	2	3	4	4	3	2	3	2	2	2	2	2	2	2	2	2	2	1	1	1
(null)	N0.HOG0000368	1	11	0	2	1	0	3	5	3	3	9	2	3	4	4	4	2	4	4	0	0	3	2	2
(null)	N0.HOG0000369	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
(null)	N0.HOG0000370	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000371	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000372	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000373	1	0	0	2	4	7	6	5	4	5	6	2	2	4	4	4	4	4	2	3	4	4	3	3
(null)	N0.HOG0000374	1	1	2	1	1	1	1	2	1	1	2	1	1	1	1	1	0	1	2	1	2	1	1	1
(null)	N0.HOG0000375	1	1	1	3	3	2	5	3	2	2	2	3	4	2	2	2	2	2	2	2	3	2	2	2
(null)	N0.HOG0000376	1	3	1	3	3	5	5	4	2	4	4	3	2	5	4	4	3	4	4	4	4	4	4	3
(null)	N0.HOG0000377	1	1	1	2	5	4	5	5	4	4	6	2	2	5	5	5	5	5	2	4	3	3	2	2
(null)	N0.HOG0000378	1	1	0	3	4	7	5	4	2	2	4	3	4	4	4	4	4	4	4	2	5	4	4	4
(null)	N0.HOG0000379	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000380	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
(null)	N0.HOG0000381	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000382	2	0	0	4	1	2	0	0	0	0	0	4	3	1	1	1	1	1	10	1	1	1	1	1
(null)	N0.HOG0000383	5	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	0
(null)	N0.HOG0000384	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000385	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000386	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
(null)	N0.HOG0000387	1	1	0	2	4	4	5	5	4	4	3	2	2	5	5	5	5	5	1	3	4	4	4	4
(null)	N0.HOG0000388	1	1	2	2	2	2	3	3	2	2	3	2	2	2	2	2	1	2	2	2	2	2	2	2
(null)	N0.HOG0000389	1	1	1	1	1	1	3	2	2	2	1	1	1	1	1	1	1	1	1	2	2	1	2	2
(null)	N0.HOG0000390	1	1	1	2	5	8	2	4	3	3	4	2	2	5	5	5	2	5	2	5	6	3	3	3
(null)	N0.HOG0000391	2	1	1	2	4	5	5	6	3	3	7	2	3	4	4	4	4	4	2	3	5	3	3	2
(null)	N0.HOG0000392	1	1	2	2	4	5	6	3	3	3	4	2	2	4	4	4	4	4	2	4	6	4	4	4
(null)	N0.HOG0000393	1	1	1	2	3	4	7	6	3	4	8	2	3	3	4	3	3	3	2	3	4	4	4	4
(null)	N0.HOG0000394	0	15	0	5	2	3	2	2	2	2	1	5	2	8	8	7	2	6	5	2	3	0	0	0
(null)	N0.HOG0000395	0	0	0	0	4	8	5	4	3	3	7	0	0	4	4	6	4	5	0	4	8	6	4	3
(null)	N0.HOG0000396	0	0	0	0	3	4	6	6	5	5	8	0	0	4	4	4	3	3	2	2	3	5	9	6
(null)	N0.HOG0000397	4	4	0	7	2	5	3	1	1	1	5	9	6	3	3	5	2	3	6	3	4	1	1	2
(null)	N0.HOG0000398	1	2	3	2	4	4	6	6	4	4	4	2	2	4	4	4	5	4	2	4	4	2	2	2
(null)	N0.HOG0000399	1	1	2	2	4	6	5	6	4	4	6	2	2	4	4	4	4	4	1	3	5	2	2	2
(null)	N0.HOG0000400	0	1	2	2	4	4	6	6	4	5	4	2	3	4	4	4	5	4	4	3	4	2	2	2
(null)	N0.HOG0000401	0	1	0	2	3	5	6	6	4	4	5	2	2	6	5	4	4	6	2	3	5	2	2	2
(null)	N0.HOG0000402	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000403	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000404	0	1	0	0	4	4	6	5	3	4	3	0	0	4	4	4	3	4	0	3	5	1	1	1
(null)	N0.HOG0000405	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000406	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000407	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
(null)	N0.HOG0000408	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
(null)	N0.HOG0000409	1	0	0	2	1	1	2	2	1	1	2	2	2	1	1	1	1	1	2	1	1	2	2	2
(null)	N0.HOG0000410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
(null)	N0.HOG0000411	0	1	0	0	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	2	2	0	0	0
(null)	N0.HOG0000412	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0000413	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(null)	N0.HOG0000414	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
(null)	N0.HOG0000415	0	3	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
(null)	N0.HOG0000416	1	0	1	2	4	5	7	5	5	4	2	2	2	4	5	4	6	4	2	3	6	2	2	2
(null)	N0.HOG0000417	1	1	0	2	3	4	9	6	4	4	4	2	2	4	4	4	4	4	2	3	3	3	4	3
(null)	N0.HOG0000418	1	0	0	3	3	5	5	2	2	1	16	2	2	3	3	5	5	3	2	3	6	3	4	1
(null)	N0.HOG0000419	1	1	1	2	4	6	7	5	3	4	5	2	2	4	4	4	3	4	2	4	6	2	2	2
(null)	N0.HOG0000420	2	0	1	3	4	5	7	6	4	4	3	3	3	4	4	4	4	4	2	2	5	2	2	2
(null)	N0.HOG0000421	2	7	0	2	4	5	6	6	3	3	4	2	2	4	4	4	4	4	1	3	3	2	2	2
