Orthogroup	Duplications (all)	Duplications (50% support)
OG0004178	0	0
OG0004179	0	0
OG0004180	0	0
OG0004181	0	0
OG0004182	2	2
OG0004183	0	0
OG0004184	0	0
OG0004185	0	0
OG0004186	0	0
OG0004187	0	0
OG0004188	0	0
OG0004189	0	0
OG0004190	0	0
OG0004191	0	0
OG0004192	0	0
OG0004193	1	0
OG0004194	0	0
OG0004195	1	1
OG0004196	1	1
OG0004197	0	0
OG0004198	0	0
OG0004199	0	0
OG0004200	0	0
OG0004201	1	1
OG0004202	5	5
OG0004203	1	0
OG0004204	0	0
OG0004205	0	0
OG0004206	0	0
OG0004207	1	0
OG0004208	1	1
OG0004209	1	0
OG0004210	0	0
OG0004211	1	0
OG0004212	2	1
OG0004213	0	0
OG0004214	0	0
OG0004215	12	11
OG0004216	0	0
OG0004217	1	1
OG0004218	0	0
OG0004219	1	1
OG0004220	6	5
OG0004221	22	22
OG0004222	0	0
OG0004223	1	1
OG0004224	0	0
OG0004225	0	0
OG0004226	0	0
OG0004227	0	0
OG0004228	1	0
OG0004229	0	0
OG0004230	0	0
OG0004231	0	0
OG0004232	0	0
OG0004233	1	0
OG0004234	1	0
OG0004235	0	0
OG0004236	1	1
OG0004237	0	0
OG0004238	1	1
OG0004239	0	0
OG0004240	0	0
OG0004241	3	2
OG0004242	0	0
OG0004243	0	0
OG0004244	0	0
OG0004245	0	0
OG0004246	0	0
OG0004247	0	0
OG0004248	0	0
OG0004249	0	0
OG0004250	1	1
OG0004251	0	0
OG0004252	0	0
OG0004253	0	0
OG0004254	0	0
OG0004255	0	0
OG0004256	0	0
OG0004257	0	0
OG0004258	1	0
OG0004259	1	0
OG0004260	0	0
OG0004261	1	0
OG0004262	1	0
OG0004263	1	0
OG0004264	0	0
OG0004265	0	0
OG0004266	0	0
OG0004267	0	0
OG0004268	0	0
OG0004269	0	0
OG0004270	1	0
OG0004271	1	1
OG0004272	0	0
OG0004273	1	1
OG0004274	0	0
OG0004275	0	0
OG0004276	0	0
OG0004277	0	0
OG0004278	0	0
OG0004279	0	0
OG0004280	2	1
OG0004281	0	0
OG0004282	0	0
OG0004283	0	0
OG0004284	0	0
OG0004285	1	0
OG0004286	2	1
OG0004287	0	0
OG0004288	0	0
OG0004289	0	0
OG0004290	0	0
OG0004291	1	1
OG0004292	0	0
OG0004293	0	0
OG0004294	2	1
OG0004295	1	0
OG0004296	0	0
OG0004297	0	0
OG0004298	0	0
OG0004299	0	0
OG0004300	1	1
OG0004301	0	0
OG0004302	0	0
OG0004303	0	0
OG0004304	0	0
OG0004305	0	0
OG0004306	2	2
OG0004307	0	0
OG0004308	2	1
OG0004309	0	0
OG0004310	2	2
OG0004311	1	1
OG0004312	0	0
OG0004313	0	0
OG0004314	2	1
OG0004315	1	0
OG0004316	1	1
OG0004317	0	0
OG0004318	1	1
OG0004319	0	0
OG0004320	0	0
OG0004321	1	0
OG0004322	0	0
OG0004323	1	1
OG0004324	0	0
OG0004325	0	0
OG0004326	0	0
OG0004327	2	0
OG0004328	0	0
OG0004329	0	0
OG0004330	0	0
OG0004331	0	0
OG0004332	1	1
OG0004333	1	1
OG0004334	1	1
OG0004335	0	0
OG0004336	0	0
OG0004337	0	0
OG0004338	0	0
OG0004339	0	0
OG0004340	0	0
OG0004341	0	0
OG0004342	2	2
OG0004343	0	0
OG0004344	0	0
OG0004345	1	1
OG0004346	0	0
OG0004347	1	1
OG0004348	0	0
OG0004349	0	0
OG0004350	1	0
OG0004351	2	2
OG0004352	1	0
OG0004353	0	0
OG0004354	1	1
OG0004355	2	2
OG0004356	1	1
OG0004357	0	0
OG0004358	0	0
OG0004359	1	1
OG0004360	0	0
OG0004361	0	0
OG0004362	1	1
OG0004363	0	0
OG0004364	1	1
OG0004365	1	1
OG0004366	1	0
OG0004367	0	0
OG0004368	1	1
OG0004369	0	0
OG0004370	0	0
OG0004371	0	0
OG0004372	0	0
OG0004373	1	1
OG0004374	1	0
OG0004375	0	0
OG0004376	0	0
OG0004377	0	0
OG0004378	0	0
OG0004379	0	0
OG0004380	6	2
OG0004381	1	1
OG0004382	1	1
OG0004383	3	1
OG0004384	0	0
OG0004385	0	0
OG0004386	1	1
OG0004387	0	0
OG0004388	0	0
OG0004389	0	0
OG0004390	0	0
OG0004391	7	7
OG0004392	23	23
OG0004393	23	23
OG0004394	1	1
OG0004395	1	0
OG0004396	2	2
OG0004397	2	2
OG0004398	2	0
OG0004399	23	23
OG0004400	1	1
OG0004401	1	0
OG0004402	2	2
OG0004403	3	2
OG0004404	1	0
OG0004405	2	1
OG0004406	1	0
OG0004407	2	1
OG0004408	2	1
OG0004409	1	0
OG0004410	2	1
OG0004411	2	2
OG0004412	1	1
OG0004413	1	0
OG0004414	1	0
OG0004415	1	1
OG0004416	2	2
OG0004417	2	1
OG0004418	1	1
OG0004419	1	0
OG0004420	1	0
OG0004421	1	1
OG0004422	2	1
OG0004423	1	1
OG0004424	1	1
OG0004425	1	1
OG0004426	1	0
OG0004427	2	2
OG0004428	1	0
OG0004429	2	1
OG0004430	2	2
OG0004431	23	23
OG0004432	2	2
OG0004433	1	1
OG0004434	1	1
OG0004435	1	1
OG0004436	3	1
OG0004437	2	2
OG0004438	2	1
OG0004439	1	1
OG0004440	1	1
OG0004441	1	1
OG0004442	2	1
OG0004443	2	0
OG0004444	7	6
OG0004445	1	0
OG0004446	3	3
OG0004447	1	1
OG0004448	2	1
OG0004449	2	0
OG0004450	1	0
OG0004451	1	0
OG0004452	2	1
OG0004453	1	0
OG0004454	1	0
OG0004455	23	23
OG0004456	1	0
OG0004457	1	0
OG0004458	2	0
OG0004459	2	2
OG0004460	11	8
OG0004461	18	18
OG0004462	3	2
OG0004463	4	4
OG0004464	3	2
OG0004465	2	2
OG0004466	1	0
OG0004467	2	0
OG0004468	3	1
OG0004469	3	2
OG0004470	3	2
OG0004471	2	0
OG0004472	1	1
OG0004473	1	0
OG0004474	1	1
OG0004475	7	7
OG0004476	3	2
OG0004477	4	3
OG0004478	3	2
OG0004479	4	4
OG0004480	3	3
OG0004481	6	5
OG0004482	9	4
OG0004483	10	7
OG0004484	1	1
OG0004485	4	4
OG0004486	5	5
OG0004487	2	2
OG0004488	9	8
OG0004489	6	5
OG0004490	9	3
OG0004491	4	3
OG0004492	3	2
OG0004493	4	2
OG0004494	3	1
OG0004495	6	5
OG0004496	4	2
OG0004497	21	21
OG0004498	10	9
OG0004499	10	8
OG0004500	0	0
OG0004501	1	1
OG0004502	0	0
OG0004503	3	1
OG0004504	0	0
OG0004505	0	0
OG0004506	0	0
OG0004507	4	3
OG0004508	1	1
OG0004509	0	0
OG0004510	1	1
OG0004511	3	2
OG0004512	1	1
OG0004513	0	0
OG0004514	0	0
OG0004515	0	0
OG0004516	1	1
OG0004517	0	0
OG0004518	0	0
OG0004519	0	0
OG0004520	0	0
OG0004521	0	0
OG0004522	1	1
OG0004523	0	0
OG0004524	1	1
OG0004525	0	0
OG0004526	0	0
OG0004527	0	0
OG0004528	0	0
OG0004529	0	0
OG0004530	0	0
OG0004531	0	0
OG0004532	3	0
OG0004533	0	0
OG0004534	1	0
OG0004535	0	0
OG0004536	2	1
OG0004537	0	0
OG0004538	0	0
OG0004539	0	0
OG0004540	0	0
OG0004541	4	3
OG0004542	0	0
OG0004543	2	1
OG0004544	0	0
OG0004545	1	0
OG0004546	0	0
OG0004547	0	0
OG0004548	0	0
OG0004549	0	0
OG0004550	0	0
OG0004551	0	0
OG0004552	0	0
OG0004553	0	0
OG0004554	1	1
OG0004555	0	0
OG0004556	0	0
OG0004557	0	0
OG0004558	1	1
OG0004559	0	0
OG0004560	1	0
OG0004561	13	5
OG0004562	0	0
OG0004563	0	0
OG0004564	0	0
OG0004565	0	0
OG0004566	0	0
OG0004567	0	0
OG0004568	0	0
OG0004569	0	0
OG0004570	1	1
OG0004571	7	4
OG0004572	0	0
OG0004573	0	0
OG0004574	0	0
OG0004575	0	0
OG0004576	1	0
OG0004577	0	0
OG0004578	1	1
OG0004579	0	0
OG0004580	0	0
OG0004581	0	0
OG0004582	0	0
OG0004583	0	0
OG0004584	0	0
OG0004585	0	0
OG0004586	1	1
OG0004587	0	0
OG0004588	0	0
OG0004589	0	0
OG0004590	0	0
OG0004591	0	0
OG0004592	0	0
OG0004593	0	0
OG0004594	0	0
OG0004595	0	0
OG0004596	0	0
OG0004597	0	0
OG0004598	0	0
OG0004599	0	0
OG0004600	0	0
OG0004601	0	0
OG0004602	1	0
OG0004603	1	1
OG0004604	3	3
OG0004605	2	2
OG0004606	0	0
OG0004607	0	0
OG0004608	0	0
OG0004609	1	1
OG0004610	0	0
OG0004611	1	1
OG0004612	0	0
OG0004613	0	0
OG0004614	0	0
OG0004615	0	0
OG0004616	1	0
OG0004617	0	0
OG0004618	0	0
OG0004619	0	0
OG0004620	0	0
OG0004621	0	0
OG0004622	4	4
OG0004623	4	4
OG0004624	0	0
OG0004625	0	0
OG0004626	0	0
OG0004627	0	0
OG0004628	1	1
OG0004629	0	0
OG0004630	1	1
OG0004631	4	4
OG0004632	1	1
OG0004633	2	1
OG0004634	1	1
OG0004635	1	0
OG0004636	0	0
OG0004637	0	0
OG0004638	0	0
OG0004639	2	2
OG0004640	0	0
OG0004641	0	0
OG0004642	1	1
OG0004643	0	0
OG0004644	0	0
OG0004645	0	0
OG0004646	1	0
OG0004647	0	0
OG0004648	0	0
OG0004649	0	0
OG0004650	2	1
OG0004651	0	0
OG0004652	0	0
OG0004653	0	0
OG0004654	0	0
OG0004655	0	0
OG0004656	0	0
OG0004657	0	0
OG0004658	0	0
OG0004659	0	0
OG0004660	0	0
OG0004661	0	0
OG0004662	3	2
OG0004663	0	0
OG0004664	0	0
OG0004665	0	0
OG0004666	1	1
OG0004667	0	0
OG0004668	0	0
OG0004669	1	1
OG0004670	1	1
OG0004671	0	0
OG0004672	0	0
OG0004673	1	1
OG0004674	0	0
OG0004675	0	0
OG0004676	0	0
OG0004677	0	0
OG0004678	0	0
OG0004679	0	0
OG0004680	0	0
OG0004681	0	0
OG0004682	0	0
OG0004683	1	0
OG0004684	0	0
OG0004685	0	0
OG0004686	1	1
OG0004687	0	0
OG0004688	2	2
OG0004689	2	2
OG0004690	0	0
OG0004691	0	0
OG0004692	0	0
OG0004693	0	0
OG0004694	1	1
OG0004695	1	1
OG0004696	3	2
OG0004697	0	0
OG0004698	0	0
OG0004699	0	0
OG0004700	0	0
OG0004701	0	0
OG0004702	0	0
OG0004703	0	0
OG0004704	0	0
OG0004705	0	0
OG0004706	0	0
OG0004707	0	0
OG0004708	0	0
OG0004709	0	0
OG0004710	1	1
OG0004711	0	0
OG0004712	0	0
OG0004713	1	1
OG0004714	0	0
OG0004715	0	0
OG0004716	0	0
OG0004717	0	0
OG0004718	1	1
OG0004719	1	1
OG0004720	0	0
OG0004721	1	1
OG0004722	1	1
OG0004723	0	0
OG0004724	0	0
OG0004725	1	0
OG0004726	0	0
OG0004727	0	0
OG0004728	0	0
OG0004729	0	0
OG0004730	0	0
OG0004731	0	0
OG0004732	0	0
OG0004733	0	0
OG0004734	1	0
OG0004735	0	0
OG0004736	0	0
OG0004737	1	1
OG0004738	1	1
OG0004739	0	0
OG0004740	1	1
OG0004741	0	0
OG0004742	1	1
OG0004743	0	0
OG0004744	1	1
OG0004745	1	1
OG0004746	0	0
OG0004747	0	0
OG0004748	0	0
OG0004749	0	0
OG0004750	0	0
OG0004751	3	2
OG0004752	0	0
OG0004753	0	0
OG0004754	1	0
OG0004755	1	0
OG0004756	2	1
OG0004757	0	0
OG0004758	0	0
OG0004759	0	0
OG0004760	1	1
OG0004761	1	1
OG0004762	0	0
OG0004763	0	0
OG0004764	1	1
OG0004765	1	0
OG0004766	0	0
OG0004767	0	0
OG0004768	1	1
OG0004769	1	0
OG0004770	1	0
OG0004771	1	1
OG0004772	0	0
OG0004773	1	1
OG0004774	12	11
OG0004775	6	4
OG0004776	1	1
OG0004777	0	0
OG0004778	1	0
OG0004779	1	1
OG0004780	1	1
OG0004781	1	0
OG0004782	1	0
OG0004783	1	1
OG0004784	1	1
OG0004785	1	0
OG0004786	1	0
OG0004787	0	0
OG0004788	1	0
OG0004789	1	1
OG0004790	1	1
OG0004791	1	0
OG0004792	2	1
OG0004793	1	0
OG0004794	1	0
OG0004795	1	1
OG0004796	3	0
OG0004797	0	0
OG0004798	1	1
OG0004799	1	1
OG0004800	1	1
OG0004801	0	0
OG0004802	0	0
OG0004803	0	0
OG0004804	1	0
OG0004805	1	1
OG0004806	1	1
OG0004807	1	0
OG0004808	1	0
OG0004809	1	0
OG0004810	1	1
OG0004811	1	1
OG0004812	3	3
OG0004813	1	0
OG0004814	0	0
OG0004815	1	0
OG0004816	1	1
OG0004817	4	2
OG0004818	1	0
OG0004819	1	1
OG0004820	1	1
OG0004821	0	0
OG0004822	1	1
OG0004823	1	0
OG0004824	1	1
OG0004825	2	2
OG0004826	2	2
OG0004827	1	1
OG0004828	1	1
OG0004829	1	1
OG0004830	0	0
OG0004831	1	0
OG0004832	1	1
OG0004833	0	0
OG0004834	1	0
OG0004835	1	0
OG0004836	1	0
OG0004837	1	0
OG0004838	1	0
OG0004839	1	1
OG0004840	1	0
OG0004841	2	2
OG0004842	0	0
OG0004843	1	1
OG0004844	1	0
OG0004845	6	6
OG0004846	1	1
OG0004847	16	16
OG0004848	1	1
OG0004849	2	0
OG0004850	1	0
OG0004851	2	2
OG0004852	2	1
OG0004853	2	1
OG0004854	22	22
OG0004855	1	0
OG0004856	1	1
OG0004857	9	8
OG0004858	9	7
OG0004859	1	1
OG0004860	1	1
OG0004861	11	11
OG0004862	2	0
OG0004863	1	0
OG0004864	2	1
OG0004865	2	1
OG0004866	2	1
OG0004867	1	1
OG0004868	1	0
OG0004869	2	2
OG0004870	2	1
OG0004871	2	1
OG0004872	1	0
OG0004873	1	1
OG0004874	2	2
OG0004875	2	1
OG0004876	2	2
OG0004877	4	4
OG0004878	3	3
OG0004879	1	0
OG0004880	4	3
OG0004881	1	0
OG0004882	1	1
OG0004883	2	1
OG0004884	1	1
OG0004885	4	2
OG0004886	2	2
OG0004887	1	0
OG0004888	4	2
OG0004889	2	2
OG0004890	2	1
OG0004891	2	0
OG0004892	2	1
OG0004893	1	1
OG0004894	2	2
OG0004895	1	1
OG0004896	3	3
OG0004897	3	1
OG0004898	4	4
OG0004899	4	3
OG0004900	1	1
OG0004901	4	4
OG0004902	7	4
OG0004903	5	4
OG0004904	2	2
OG0004905	3	3
OG0004906	5	5
OG0004907	3	2
OG0004908	1	1
OG0004909	7	4
OG0004910	3	3
OG0004911	3	3
OG0004912	14	13
OG0004913	3	2
OG0004914	4	4
OG0004915	6	6
OG0004916	6	6
OG0004917	4	3
OG0004918	5	5
OG0004919	3	3
OG0004920	3	2
OG0004921	15	10
OG0004922	9	5
OG0004923	21	21
OG0004924	21	21
OG0004925	21	21
OG0004926	22	22
OG0004927	15	8
OG0004928	0	0
OG0004929	1	0
OG0004930	0	0
OG0004931	3	3
OG0004932	0	0
OG0004933	1	1
OG0004934	0	0
OG0004935	1	0
OG0004936	0	0
OG0004937	0	0
OG0004938	3	3
OG0004939	0	0
OG0004940	0	0
OG0004941	0	0
OG0004942	0	0
OG0004943	0	0
OG0004944	0	0
OG0004945	1	0
OG0004946	0	0
OG0004947	0	0
OG0004948	0	0
OG0004949	0	0
OG0004950	0	0
OG0004951	4	4
OG0004952	8	6
OG0004953	0	0
OG0004954	1	1
OG0004955	0	0
OG0004956	0	0
OG0004957	2	2
OG0004958	1	0
OG0004959	0	0
OG0004960	1	0
OG0004961	0	0
OG0004962	0	0
OG0004963	3	3
OG0004964	1	0
OG0004965	0	0
OG0004966	0	0
OG0004967	11	11
OG0004968	0	0
OG0004969	1	1
OG0004970	0	0
OG0004971	0	0
OG0004972	0	0
OG0004973	0	0
OG0004974	0	0
OG0004975	1	1
OG0004976	0	0
OG0004977	0	0
OG0004978	0	0
OG0004979	1	1
OG0004980	2	1
OG0004981	0	0
OG0004982	1	1
OG0004983	0	0
OG0004984	1	1
OG0004985	0	0
OG0004986	0	0
OG0004987	0	0
OG0004988	0	0
OG0004989	0	0
OG0004990	0	0
OG0004991	1	1
OG0004992	0	0
OG0004993	1	1
OG0004994	0	0
OG0004995	0	0
OG0004996	0	0
OG0004997	1	1
OG0004998	2	2
OG0004999	0	0
OG0005000	0	0
OG0005001	0	0
OG0005002	0	0
OG0005003	0	0
OG0005004	0	0
OG0005005	3	3
OG0005006	0	0
OG0005007	0	0
OG0005008	1	0
OG0005009	0	0
OG0005010	0	0
OG0005011	0	0
OG0005012	0	0
OG0005013	3	2
OG0005014	0	0
OG0005015	2	2
OG0005016	0	0
OG0005017	0	0
OG0005018	0	0
OG0005019	0	0
OG0005020	0	0
OG0005021	2	1
OG0005022	0	0
OG0005023	0	0
OG0005024	1	0
OG0005025	0	0
OG0005026	0	0
OG0005027	0	0
OG0005028	5	4
OG0005029	0	0
OG0005030	3	3
OG0005031	0	0
OG0005032	21	21
OG0005033	21	21
OG0005034	21	21
OG0005035	21	21
OG0005036	0	0
OG0005037	0	0
OG0005038	0	0
OG0005039	21	21
OG0005040	0	0
OG0005041	21	21
OG0005042	0	0
OG0005043	0	0
OG0005044	0	0
OG0005045	0	0
OG0005046	1	1
OG0005047	0	0
OG0005048	0	0
OG0005049	0	0
OG0005050	0	0
OG0005051	0	0
OG0005052	0	0
OG0005053	0	0
OG0005054	0	0
OG0005055	21	21
OG0005056	2	2
OG0005057	1	1
OG0005058	0	0
OG0005059	0	0
OG0005060	0	0
OG0005061	0	0
OG0005062	0	0
OG0005063	0	0
OG0005064	0	0
OG0005065	0	0
OG0005066	0	0
OG0005067	0	0
OG0005068	0	0
OG0005069	1	1
OG0005070	0	0
OG0005071	0	0
OG0005072	0	0
OG0005073	3	2
OG0005074	0	0
OG0005075	0	0
OG0005076	0	0
OG0005077	0	0
OG0005078	4	3
OG0005079	1	1
OG0005080	0	0
OG0005081	0	0
OG0005082	0	0
OG0005083	0	0
OG0005084	0	0
OG0005085	0	0
OG0005086	1	1
OG0005087	0	0
OG0005088	0	0
OG0005089	3	3
OG0005090	0	0
OG0005091	2	0
OG0005092	0	0
OG0005093	0	0
OG0005094	1	1
OG0005095	0	0
OG0005096	0	0
OG0005097	0	0
OG0005098	0	0
OG0005099	1	0
OG0005100	0	0
OG0005101	0	0
OG0005102	1	1
OG0005103	0	0
OG0005104	1	1
OG0005105	0	0
OG0005106	0	0
OG0005107	2	2
OG0005108	0	0
OG0005109	0	0
OG0005110	0	0
OG0005111	0	0
OG0005112	0	0
OG0005113	0	0
OG0005114	0	0
OG0005115	0	0
OG0005116	0	0
OG0005117	2	2
OG0005118	0	0
OG0005119	0	0
OG0005120	0	0
OG0005121	0	0
OG0005122	0	0
OG0005123	1	1
OG0005124	0	0
OG0005125	1	0
OG0005126	0	0
OG0005127	0	0
OG0005128	0	0
OG0005129	0	0
OG0005130	0	0
OG0005131	0	0
OG0005132	0	0
OG0005133	0	0
OG0005134	0	0
OG0005135	0	0
OG0005136	0	0
OG0005137	0	0
OG0005138	0	0
OG0005139	0	0
OG0005140	0	0
OG0005141	0	0
OG0005142	0	0
OG0005143	1	1
OG0005144	0	0
OG0005145	0	0
OG0005146	0	0
OG0005147	0	0
OG0005148	0	0
OG0005149	2	1
OG0005150	0	0
OG0005151	0	0
OG0005152	0	0
OG0005153	1	1
OG0005154	0	0
OG0005155	0	0
OG0005156	0	0
OG0005157	0	0
OG0005158	0	0
OG0005159	1	1
OG0005160	1	1
OG0005161	16	15
OG0005162	13	12
OG0005163	2	1
OG0005164	1	0
OG0005165	1	1
OG0005166	1	1
OG0005167	1	1
OG0005168	1	1
OG0005169	1	1
OG0005170	1	1
OG0005171	1	1
OG0005172	1	1
OG0005173	1	1
OG0005174	1	1
OG0005175	1	1
OG0005176	1	0
OG0005177	1	1
OG0005178	1	1
OG0005179	1	1
OG0005180	1	1
OG0005181	1	1
OG0005182	1	1
OG0005183	7	4
OG0005184	1	0
OG0005185	1	1
OG0005186	11	11
OG0005187	1	1
OG0005188	1	0
OG0005189	1	1
OG0005190	1	0
OG0005191	1	0
OG0005192	1	0
OG0005193	2	1
OG0005194	9	7
OG0005195	1	1
OG0005196	1	0
OG0005197	1	1
OG0005198	1	0
OG0005199	1	1
OG0005200	1	0
OG0005201	2	2
OG0005202	1	1
OG0005203	2	1
OG0005204	1	1
OG0005205	1	1
OG0005206	1	1
OG0005207	1	0
OG0005208	1	1
OG0005209	1	0
OG0005210	1	1
OG0005211	1	0
OG0005212	1	1
OG0005213	1	1
OG0005214	2	2
OG0005215	1	1
OG0005216	2	2
OG0005217	2	2
OG0005218	11	7
OG0005219	4	4
OG0005220	4	4
OG0005221	3	1
OG0005222	2	1
OG0005223	5	5
OG0005224	3	3
OG0005225	4	2
OG0005226	2	1
OG0005227	5	5
OG0005228	2	1
OG0005229	4	2
OG0005230	2	2
OG0005231	13	11
OG0005232	3	3
OG0005233	4	4
OG0005234	3	3
OG0005235	2	2
OG0005236	6	4
OG0005237	3	3
OG0005238	2	1
OG0005239	5	5
OG0005240	4	4
OG0005241	2	1
OG0005242	4	4
OG0005243	4	4
OG0005244	9	3
OG0005245	15	14
OG0005246	21	21
OG0005247	19	19
OG0005248	20	20
OG0005249	0	0
OG0005250	12	11
OG0005251	9	6
OG0005252	2	2
OG0005253	12	11
OG0005254	3	2
OG0005255	3	3
OG0005256	1	1
OG0005257	0	0
OG0005258	3	3
OG0005259	8	6
OG0005260	1	1
OG0005261	0	0
OG0005262	0	0
OG0005263	0	0
OG0005264	1	1
OG0005265	0	0
OG0005266	2	2
OG0005267	0	0
OG0005268	1	1
OG0005269	3	3
OG0005270	0	0
OG0005271	0	0
OG0005272	0	0
OG0005273	0	0
OG0005274	0	0
OG0005275	0	0
OG0005276	2	2
OG0005277	1	1
OG0005278	0	0
OG0005279	0	0
OG0005280	1	1
OG0005281	1	1
OG0005282	0	0
OG0005283	1	0
OG0005284	0	0
OG0005285	0	0
OG0005286	0	0
OG0005287	2	2
OG0005288	2	1
OG0005289	2	1
OG0005290	0	0
OG0005291	0	0
OG0005292	1	0
OG0005293	0	0
OG0005294	2	2
OG0005295	0	0
OG0005296	0	0
OG0005297	0	0
OG0005298	1	1
OG0005299	0	0
OG0005300	1	1
OG0005301	1	0
OG0005302	1	1
OG0005303	0	0
OG0005304	1	1
OG0005305	1	0
OG0005306	0	0
OG0005307	0	0
OG0005308	2	2
OG0005309	0	0
OG0005310	0	0
OG0005311	0	0
OG0005312	0	0
OG0005313	2	2
OG0005314	0	0
OG0005315	0	0
OG0005316	0	0
OG0005317	0	0
OG0005318	1	1
OG0005319	17	17
OG0005320	0	0
OG0005321	1	1
OG0005322	0	0
OG0005323	0	0
OG0005324	0	0
OG0005325	1	1
OG0005326	0	0
OG0005327	0	0
OG0005328	1	1
OG0005329	0	0
OG0005330	2	2
OG0005331	0	0
OG0005332	3	2
OG0005333	2	2
OG0005334	0	0
OG0005335	2	1
OG0005336	0	0
OG0005337	2	2
OG0005338	0	0
OG0005339	0	0
OG0005340	0	0
OG0005341	0	0
OG0005342	0	0
OG0005343	0	0
OG0005344	0	0
OG0005345	0	0
OG0005346	0	0
OG0005347	0	0
OG0005348	0	0
OG0005349	0	0
OG0005350	0	0
OG0005351	0	0
OG0005352	0	0
OG0005353	0	0
OG0005354	0	0
OG0005355	0	0
OG0005356	0	0
OG0005357	0	0
OG0005358	1	1
OG0005359	0	0
OG0005360	0	0
OG0005361	0	0
OG0005362	0	0
OG0005363	0	0
OG0005364	0	0
OG0005365	0	0
OG0005366	3	3
OG0005367	0	0
OG0005368	2	1
OG0005369	1	1
OG0005370	0	0
OG0005371	0	0
OG0005372	1	0
OG0005373	2	2
OG0005374	0	0
OG0005375	0	0
OG0005376	0	0
OG0005377	0	0
OG0005378	0	0
OG0005379	3	2
OG0005380	0	0
OG0005381	0	0
OG0005382	0	0
OG0005383	1	1
OG0005384	0	0
OG0005385	0	0
OG0005386	0	0
OG0005387	0	0
OG0005388	0	0
OG0005389	0	0
OG0005390	0	0
OG0005391	0	0
OG0005392	0	0
OG0005393	0	0
OG0005394	0	0
OG0005395	0	0
OG0005396	0	0
OG0005397	1	1
OG0005398	0	0
OG0005399	0	0
OG0005400	0	0
OG0005401	1	0
OG0005402	0	0
OG0005403	0	0
OG0005404	0	0
OG0005405	1	0
OG0005406	0	0
OG0005407	1	1
OG0005408	0	0
OG0005409	0	0
OG0005410	0	0
OG0005411	1	1
OG0005412	0	0
OG0005413	0	0
OG0005414	0	0
OG0005415	0	0
OG0005416	0	0
OG0005417	1	0
OG0005418	0	0
OG0005419	0	0
OG0005420	0	0
OG0005421	0	0
OG0005422	1	1
OG0005423	1	1
OG0005424	0	0
OG0005425	0	0
OG0005426	0	0
OG0005427	0	0
OG0005428	1	0
OG0005429	1	0
OG0005430	0	0
OG0005431	0	0
OG0005432	0	0
OG0005433	0	0
OG0005434	0	0
OG0005435	0	0
OG0005436	0	0
OG0005437	0	0
OG0005438	0	0
OG0005439	0	0
OG0005440	0	0
OG0005441	0	0
OG0005442	0	0
OG0005443	1	1
OG0005444	0	0
OG0005445	0	0
OG0005446	0	0
OG0005447	0	0
OG0005448	1	0
OG0005449	3	2
OG0005450	3	2
OG0005451	3	1
OG0005452	10	9
OG0005453	1	1
OG0005454	3	3
OG0005455	3	2
OG0005456	3	2
OG0005457	4	4
OG0005458	3	3
OG0005459	4	3
OG0005460	5	3
OG0005461	3	3
OG0005462	4	4
OG0005463	1	1
OG0005464	3	2
OG0005465	2	1
OG0005466	8	1
OG0005467	4	4
OG0005468	3	3
OG0005469	4	4
OG0005470	1	0
OG0005471	3	2
OG0005472	4	4
OG0005473	2	1
OG0005474	3	1
OG0005475	3	3
OG0005476	3	3
OG0005477	3	1
OG0005478	13	12
OG0005479	2	2
OG0005480	9	8
OG0005481	3	3
OG0005482	3	1
OG0005483	3	2
OG0005484	2	0
OG0005485	3	3
OG0005486	3	2
OG0005487	4	3
OG0005488	8	2
OG0005489	1	1
OG0005490	1	0
OG0005491	3	3
OG0005492	3	3
OG0005493	4	3
OG0005494	12	9
OG0005495	4	4
OG0005496	3	3
OG0005497	2	1
OG0005498	4	4
OG0005499	4	4
OG0005500	3	3
OG0005501	4	3
OG0005502	3	1
OG0005503	10	7
OG0005504	20	20
OG0005505	0	0
OG0005506	1	1
OG0005507	6	6
OG0005508	0	0
OG0005509	0	0
OG0005510	0	0
OG0005511	2	1
OG0005512	11	7
OG0005513	2	2
OG0005514	0	0
OG0005515	2	2
OG0005516	1	1
OG0005517	2	2
OG0005518	1	0
OG0005519	2	1
OG0005520	0	0
OG0005521	1	1
OG0005522	1	1
OG0005523	1	0
OG0005524	1	0
OG0005525	2	2
OG0005526	0	0
OG0005527	3	3
OG0005528	5	5
OG0005529	2	2
OG0005530	2	2
OG0005531	0	0
OG0005532	0	0
OG0005533	3	3
OG0005534	2	2
OG0005535	1	1
OG0005536	1	0
OG0005537	5	4
OG0005538	0	0
OG0005539	1	1
OG0005540	0	0
OG0005541	8	7
OG0005542	0	0
OG0005543	0	0
OG0005544	1	1
OG0005545	0	0
OG0005546	0	0
OG0005547	10	9
OG0005548	3	3
OG0005549	2	2
OG0005550	0	0
OG0005551	1	1
OG0005552	1	1
OG0005553	1	1
OG0005554	3	2
OG0005555	2	1
OG0005556	0	0
OG0005557	0	0
OG0005558	1	1
OG0005559	2	2
OG0005560	1	0
OG0005561	3	2
OG0005562	2	2
OG0005563	0	0
OG0005564	0	0
OG0005565	0	0
OG0005566	2	0
OG0005567	0	0
OG0005568	1	1
OG0005569	2	1
OG0005570	0	0
OG0005571	2	1
OG0005572	2	2
OG0005573	1	1
OG0005574	2	2
